INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,DISTRICT,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,STREET
I182021668,3410,Towed,C6,23-03-2018 08:21,2018,3,Friday,E ST
I182021666,2647,Other,C11,19-03-2018 11:30,2018,3,Monday,PARISH ST
I182021666,3115,Investigate Person,C11,19-03-2018 11:30,2018,3,Monday,PARISH ST
I182021665,3018,Medical Assistance,C6,23-03-2018 09:36,2018,3,Friday,W BROADWAY
I182021664,2007,Restraining Order Violations,E13,23-03-2018 09:35,2018,3,Friday,SOUTH ST
I182021663,3114,Investigate Property,B3,23-03-2018 08:10,2018,3,Friday,THEODORE ST
I182021662,3207,Property Found,E5,23-03-2018 09:25,2018,3,Friday,SCHROEDER PLZ
I182021661,3207,Property Found,C11,23-03-2018 09:13,2018,3,Friday,BAILEY ST
I182021660,802,Simple Assault,A1,21-10-2017 20:30,2017,10,Saturday,LEGENDS WAY
I182021659,1102,Fraud,C11,23-03-2018 08:54,2018,3,Friday,DORCHESTER AVE
I182021657,802,Simple Assault,B2,23-03-2018 09:01,2018,3,Friday,GAYLAND ST
I182021656,3820,Motor Vehicle Accident Response,B2,23-03-2018 07:50,2018,3,Friday,PARKER ST
I182021655,1402,Vandalism,D14,22-03-2018 17:50,2018,3,Thursday,COMMONWEALTH AVE
I182021654,1106,Confidence Games,B3,18-03-2018 16:38,2018,3,Sunday,MAYBROOK ST
I182021653,1102,Fraud,B3,23-03-2018 08:49,2018,3,Friday,GREENWOOD ST
I182021653,1843,Drug Violation,B3,23-03-2018 08:49,2018,3,Friday,GREENWOOD ST
I182021653,1849,Drug Violation,B3,23-03-2018 08:49,2018,3,Friday,GREENWOOD ST
I182021653,3130,Search Warrants,B3,23-03-2018 08:49,2018,3,Friday,GREENWOOD ST
I182021652,3301,Verbal Disputes,D4,23-03-2018 07:39,2018,3,Friday,CAMDEN ST
I182021651,3803,Motor Vehicle Accident Response,B3,23-03-2018 07:55,2018,3,Friday,FLOYD ST
I182021650,3108,Fire Related Reports,A1,23-03-2018 07:21,2018,3,Friday,TEMPLE PL
I182021649,3807,Motor Vehicle Accident Response,A15,23-03-2018 07:19,2018,3,Friday,MAIN ST
I182021648,3114,Investigate Property,B2,23-03-2018 07:10,2018,3,Friday,RUTHVEN ST
I182021647,2610,Other,D4,23-03-2018 07:17,2018,3,Friday,WESTLAND AVE
I182021646,614,Larceny From Motor Vehicle,B3,22-03-2018 18:00,2018,3,Thursday,MERRILL ST
I182021644,3301,Verbal Disputes,C11,23-03-2018 06:34,2018,3,Friday,KING ST
I182021643,3301,Verbal Disputes,C11,23-03-2018 06:28,2018,3,Friday,GENEVA AVE
I182021642,1849,Drug Violation,B2,23-03-2018 06:50,2018,3,Friday,SEAVER ST
I182021640,1849,Drug Violation,B2,23-03-2018 06:09,2018,3,Friday,SEAVER ST
I182021639,3001,Medical Assistance,A1,23-03-2018 04:47,2018,3,Friday,PROVINCE ST
I182021639,3007,Medical Assistance,A1,23-03-2018 04:47,2018,3,Friday,PROVINCE ST
I182021638,540,Commercial Burglary,A1,23-03-2018 05:17,2018,3,Friday,WASHINGTON ST
I182021637,3301,Verbal Disputes,B2,23-03-2018 05:22,2018,3,Friday,HOWARD AVE
I182021636,301,Robbery,A1,23-03-2018 02:00,2018,3,Friday,SCHOOL ST
I182021635,3106,Property Related Damage,D14,23-03-2018 02:41,2018,3,Friday,BRAYTON RD
I182021634,3802,Motor Vehicle Accident Response,D4,23-03-2018 03:22,2018,3,Friday,BOYLSTON ST
I182021632,1848,Drug Violation,B2,23-03-2018 00:36,2018,3,Friday,BROOK AVE
I182021631,3831,Motor Vehicle Accident Response,E13,23-03-2018 03:05,2018,3,Friday,SUNNYSIDE ST
I182021630,1830,Drug Violation,B2,23-03-2018 01:43,2018,3,Friday,HUMPHREYS ST
I182021629,3801,Motor Vehicle Accident Response,B3,23-03-2018 02:15,2018,3,Friday,WELLINGTON HILL ST
I182021628,1501,Firearm Violations,B2,23-03-2018 02:47,2018,3,Friday,HUMBOLDT AVE
I182021627,3007,Medical Assistance,C11,23-03-2018 00:52,2018,3,Friday,LONSDALE ST
I182021625,301,Robbery,A7,23-03-2018 01:32,2018,3,Friday,SARATOGA ST
I182021624,2907,Violations,,23-03-2018 01:31,2018,3,Friday,MASS AV CONNECTOR
I182021624,1805,Drug Violation,,23-03-2018 01:31,2018,3,Friday,MASS AV CONNECTOR
I182021624,1846,Drug Violation,,23-03-2018 01:31,2018,3,Friday,MASS AV CONNECTOR
I182021624,1848,Drug Violation,,23-03-2018 01:31,2018,3,Friday,MASS AV CONNECTOR
I182021623,802,Simple Assault,C6,23-03-2018 01:53,2018,3,Friday,SEAPORT BLVD
I182021622,2647,Other,E13,23-03-2018 01:00,2018,3,Friday,WALNUT AVE
I182021621,3115,Investigate Person,B3,23-03-2018 00:17,2018,3,Friday,BLUE HILL AVE
I182021620,3108,Fire Related Reports,A1,23-03-2018 00:14,2018,3,Friday,TEMPLE PL
I182021618,3301,Verbal Disputes,E18,23-03-2018 00:20,2018,3,Friday,RIVER ST
I182021617,1402,Vandalism,A1,22-03-2018 22:25,2018,3,Thursday,WASHINGTON ST
I182021616,3006,Medical Assistance,A7,22-03-2018 23:24,2018,3,Thursday,SARATOGA ST
I182021614,3207,Property Found,A1,22-03-2018 22:54,2018,3,Thursday,COOPER ST
I182021613,3802,Motor Vehicle Accident Response,B2,22-03-2018 22:58,2018,3,Thursday,BATCHELDER ST
I182021611,1830,Drug Violation,C11,22-03-2018 22:30,2018,3,Thursday,MIDLAND ST
I182021609,3410,Towed,D14,22-03-2018 21:45,2018,3,Thursday,WASHINGTON ST
I182021608,2900,Other,,22-03-2018 22:35,2018,3,Thursday,BEFORE EXIT 18
I182021607,3115,Investigate Person,D4,22-03-2018 21:44,2018,3,Thursday,HUNTINGTON AVE
I182021604,3410,Towed,D14,22-03-2018 21:41,2018,3,Thursday,OAKLAND ST
I182021603,3802,Motor Vehicle Accident Response,B2,22-03-2018 21:17,2018,3,Thursday,MAGNOLIA ST
I182021603,3803,Motor Vehicle Accident Response,B2,22-03-2018 21:17,2018,3,Thursday,MAGNOLIA ST
I182021602,3301,Verbal Disputes,C11,22-03-2018 21:49,2018,3,Thursday,GENEVA AVE
I182021601,3301,Verbal Disputes,E18,22-03-2018 21:24,2018,3,Thursday,WASHINGTON ST
I182021600,520,Residential Burglary,B2,22-03-2018 20:20,2018,3,Thursday,WORTHINGTON ST
I182021599,301,Robbery,C11,22-03-2018 21:22,2018,3,Thursday,SALISBURY PARK
I182021599,802,Simple Assault,C11,22-03-2018 21:22,2018,3,Thursday,SALISBURY PARK
I182021599,413,Aggravated Assault,C11,22-03-2018 21:22,2018,3,Thursday,SALISBURY PARK
I182021598,1501,Firearm Violations,C11,22-03-2018 20:43,2018,3,Thursday,COLUMBIA TER
I182021598,2647,Other,C11,22-03-2018 20:43,2018,3,Thursday,COLUMBIA TER
I182021598,522,Residential Burglary,C11,22-03-2018 20:43,2018,3,Thursday,COLUMBIA TER
I182021597,3208,Property Lost,A1,21-03-2018 23:00,2018,3,Wednesday,TREMONT ST
I182021594,3831,Motor Vehicle Accident Response,D14,21-03-2018 12:00,2018,3,Wednesday,BRIGHTON AVE
I182021593,3109,Police Service Incidents,A1,22-03-2018 21:07,2018,3,Thursday,TEMPLE PL
I182021592,802,Simple Assault,B2,22-03-2018 21:02,2018,3,Thursday,ROCKVILLE PARK
I182021591,3831,Motor Vehicle Accident Response,E13,22-03-2018 20:38,2018,3,Thursday,MINDEN ST
I182021590,802,Simple Assault,A15,22-03-2018 20:50,2018,3,Thursday,DUNSTABLE ST
I182021589,3301,Verbal Disputes,B3,22-03-2018 20:26,2018,3,Thursday,AMES WAY
I182021588,614,Larceny From Motor Vehicle,C6,22-03-2018 20:00,2018,3,Thursday,JENKINS ST
I182021587,3006,Medical Assistance,D4,22-03-2018 19:16,2018,3,Thursday,ALBANY ST
I182021585,1102,Fraud,B2,22-03-2018 19:53,2018,3,Thursday,WOODFORD ST
I182021584,3115,Investigate Person,D14,22-03-2018 20:54,2018,3,Thursday,COMMONWEALTH CT
I182021583,3006,Medical Assistance,A1,22-03-2018 20:13,2018,3,Thursday,
I182021582,617,Larceny,C11,22-03-2018 20:00,2018,3,Thursday,HOMES AVE
I182021580,3115,Investigate Person,B3,22-03-2018 19:33,2018,3,Thursday,WALK HILL ST
I182021579,2905,Violations,A15,22-03-2018 19:51,2018,3,Thursday,RAMP - RUTHERFORD AVE
I182021579,2101,Operating Under the Influence,A15,22-03-2018 19:51,2018,3,Thursday,RAMP - RUTHERFORD AVE
I182021579,2900,Other,A15,22-03-2018 19:51,2018,3,Thursday,RAMP - RUTHERFORD AVE
I182021577,1001,Counterfeiting,C11,22-03-2018 15:55,2018,3,Thursday,DORCHESTER AVE
I182021576,2007,Restraining Order Violations,C11,22-03-2018 19:15,2018,3,Thursday,WASHINGTON ST
I182021575,617,Larceny,B3,22-03-2018 19:51,2018,3,Thursday,THANE ST
I182021574,1102,Fraud,C11,21-03-2018 13:00,2018,3,Wednesday,GREENWICH ST
I182021573,3831,Motor Vehicle Accident Response,D4,21-03-2018 17:00,2018,3,Wednesday,HEMENWAY ST
I182021572,617,Larceny,C11,21-03-2018 16:40,2018,3,Wednesday,DORCHESTER AVE
I182021571,3115,Investigate Person,C11,22-03-2018 18:48,2018,3,Thursday,PLEASANT ST
I182021568,423,Aggravated Assault,B2,22-03-2018 18:00,2018,3,Thursday,HIGHLAND AVE
I182021567,3115,Investigate Person,E18,22-03-2018 19:11,2018,3,Thursday,GREW AVE
I182021565,2647,Other,B2,22-03-2018 19:00,2018,3,Thursday,AKRON ST
I182021564,613,Larceny,D4,22-03-2018 18:43,2018,3,Thursday,HARRISON AVE
I182021564,2647,Other,D4,22-03-2018 18:43,2018,3,Thursday,HARRISON AVE
I182021563,1810,Drug Violation,B3,22-03-2018 19:16,2018,3,Thursday,BLUE HILL AVE
I182021562,3115,Investigate Person,A1,22-03-2018 17:38,2018,3,Thursday,ESSEX ST
I182021561,3810,Motor Vehicle Accident Response,D4,22-03-2018 18:56,2018,3,Thursday,MASSACHUSETTS AVE
I182021560,3301,Verbal Disputes,C11,22-03-2018 18:25,2018,3,Thursday,ADAMS ST
I182021559,3115,Investigate Person,C11,22-03-2018 18:21,2018,3,Thursday,CHRISTOPHER ST
I182021558,3831,Motor Vehicle Accident Response,D4,22-03-2018 17:25,2018,3,Thursday,COMMONWEALTH AVE
I182021557,3802,Motor Vehicle Accident Response,C6,22-03-2018 17:52,2018,3,Thursday,E FOURTH ST
I182021556,2629,Harassment,A7,22-03-2018 07:45,2018,3,Thursday,BENNINGTON ST
I182021555,1810,Drug Violation,B3,22-03-2018 18:45,2018,3,Thursday,BLUE HILL AVE
I182021554,1810,Drug Violation,B3,22-03-2018 18:44,2018,3,Thursday,BLUE HILL AVE
I182021553,2629,Harassment,A1,20-03-2018 04:00,2018,3,Tuesday,NORTH ST
I182021552,3115,Investigate Person,B2,22-03-2018 16:45,2018,3,Thursday,BRUNSWICK ST
I182021551,3831,Motor Vehicle Accident Response,B2,22-03-2018 17:08,2018,3,Thursday,INTERVALE ST
I182021550,3207,Property Found,E5,22-03-2018 18:38,2018,3,Thursday,SCHROEDER PLZ
I182021547,522,Residential Burglary,C11,28-02-2018 17:00,2018,2,Wednesday,WESTVILLE TER
I182021546,802,Simple Assault,A1,22-03-2018 15:24,2018,3,Thursday,HARRISON AVE
I182021545,3802,Motor Vehicle Accident Response,A15,22-03-2018 18:08,2018,3,Thursday,RAMP
I182021544,3207,Property Found,E5,22-03-2018 18:28,2018,3,Thursday,SCHROEDER PLZ
I182021543,3410,Towed,A7,22-03-2018 18:21,2018,3,Thursday,CONDOR ST
I182021542,3201,Property Lost,A1,22-03-2018 08:00,2018,3,Thursday,LEGENDS WAY
I182021541,3207,Property Found,E5,22-03-2018 18:15,2018,3,Thursday,SCHROEDER PLZ
I182021540,3115,Investigate Person,E13,22-03-2018 17:51,2018,3,Thursday,WILLIAMS ST
I182021538,3115,Investigate Person,C11,22-03-2018 15:45,2018,3,Thursday,HARBOR VIEW ST
I182021537,617,Larceny,B2,21-03-2018 09:15,2018,3,Wednesday,ELLIS ST
I182021537,1402,Vandalism,B2,21-03-2018 09:15,2018,3,Wednesday,ELLIS ST
I182021536,3207,Property Found,E5,22-03-2018 18:04,2018,3,Thursday,SCHROEDER PLZ
I182021534,1503,Firearm Violations,C11,22-03-2018 17:32,2018,3,Thursday,DORCHESTER AVE
I182021534,1849,Drug Violation,C11,22-03-2018 17:32,2018,3,Thursday,DORCHESTER AVE
I182021534,2907,Violations,C11,22-03-2018 17:32,2018,3,Thursday,DORCHESTER AVE
I182021533,3301,Verbal Disputes,D4,22-03-2018 17:33,2018,3,Thursday,BOYLSTON ST
I182021531,3109,Police Service Incidents,B3,22-03-2018 16:49,2018,3,Thursday,AMES WAY
I182021530,3803,Motor Vehicle Accident Response,B2,22-03-2018 16:40,2018,3,Thursday,BISHOP JOE L SMITH WAY
I182021529,3006,Medical Assistance,B3,22-03-2018 17:16,2018,3,Thursday,HARVARD ST
I182021528,1102,Fraud,A1,22-03-2018 16:30,2018,3,Thursday,SUMMER ST
I182021527,361,Robbery,E13,22-03-2018 17:13,2018,3,Thursday,COLUMBUS AVE
I182021526,3114,Investigate Property,E13,22-03-2018 17:20,2018,3,Thursday,NORTHBOURNE RD
I182021525,3831,Motor Vehicle Accident Response,C11,16-02-2018 23:00,2018,2,Friday,WILKINSON PARK
I182021524,3115,Investigate Person,B2,22-03-2018 16:19,2018,3,Thursday,ANNUNCIATION RD
I182021523,3006,Medical Assistance,C11,22-03-2018 15:42,2018,3,Thursday,MONSIGNOR PATRICK J. LYDO
I182021522,3207,Property Found,E5,22-03-2018 17:40,2018,3,Thursday,SCHROEDER PLZ
I182021521,3207,Property Found,E5,22-03-2018 17:37,2018,3,Thursday,SCHROEDER PLZ
I182021520,3831,Motor Vehicle Accident Response,B3,20-03-2018 22:30,2018,3,Tuesday,HAZLETON ST
I182021518,2647,Other,C11,22-03-2018 16:27,2018,3,Thursday,DORCHESTER AVE
I182021517,3803,Motor Vehicle Accident Response,C11,22-03-2018 16:45,2018,3,Thursday,CHARLES ST
I182021516,3115,Investigate Person,B2,22-03-2018 16:26,2018,3,Thursday,HOWARD AVE
I182021515,1842,Drug Violation,D4,22-03-2018 16:38,2018,3,Thursday,MASSACHUSETTS AVE
I182021514,3114,Investigate Property,E18,22-03-2018 14:00,2018,3,Thursday,CUMMINS HWY
I182021513,3207,Property Found,E5,22-03-2018 17:05,2018,3,Thursday,SCHROEDER PLZ
I182021512,617,Larceny,A7,22-03-2018 15:36,2018,3,Thursday,BARDMAN ST
I182021510,3207,Property Found,E5,22-03-2018 17:00,2018,3,Thursday,SCHROEDER PLZ
I182021509,3831,Motor Vehicle Accident Response,D4,15-03-2018 09:00,2018,3,Thursday,COMMONWEALTH AVE
I182021506,3006,Medical Assistance,E13,22-03-2018 16:00,2018,3,Thursday,DIXWELL ST
I182021505,3831,Motor Vehicle Accident Response,E5,22-03-2018 16:49,2018,3,Thursday,CENTRE ST
I182021504,3125,Warrant Arrests,C6,22-03-2018 16:19,2018,3,Thursday,SOUTHAMPTON ST
I182021503,3831,Motor Vehicle Accident Response,E13,22-03-2018 12:45,2018,3,Thursday,WASHINGTON ST
I182021502,3207,Property Found,E5,22-03-2018 16:38,2018,3,Thursday,SCHROEDER PLZ
I182021501,3803,Motor Vehicle Accident Response,C6,22-03-2018 16:18,2018,3,Thursday,E SEVENTH ST
I182021500,3802,Motor Vehicle Accident Response,D4,22-03-2018 16:08,2018,3,Thursday,HUNTINGTON AVE
I182021499,2004,Offenses Against Child / Family,A15,22-03-2018 15:15,2018,3,Thursday,POLK ST
I182021498,3115,Investigate Person,,16-03-2018 18:30,2018,3,Friday,SYLVIA
I182021497,3301,Verbal Disputes,D4,22-03-2018 15:23,2018,3,Thursday,HARRISON AVE
I182021496,3207,Property Found,E5,22-03-2018 16:21,2018,3,Thursday,SCHROEDER PLZ
I182021495,3801,Motor Vehicle Accident Response,B3,22-03-2018 15:00,2018,3,Thursday,TALBOT AVE
I182021494,3006,Medical Assistance,E13,22-03-2018 15:12,2018,3,Thursday,ROBINWOOD AVE
I182021493,617,Larceny,E5,9/2/2018 14:00,2018,2,Friday,CENTRE ST
I182021492,3114,Investigate Property,C6,22-03-2018 15:49,2018,3,Thursday,GIBSON ST
I182021490,3114,Investigate Property,C6,22-03-2018 15:48,2018,3,Thursday,GIBSON ST
I182021489,423,Aggravated Assault,D4,22-03-2018 15:34,2018,3,Thursday,W NEWTON ST
I182021488,614,Larceny From Motor Vehicle,C11,21-03-2018 18:00,2018,3,Wednesday,LEONARD ST
I182021487,3115,Investigate Person,C6,22-03-2018 15:31,2018,3,Thursday,GIBSON ST
I182021486,802,Simple Assault,D4,22-03-2018 14:49,2018,3,Thursday,COMMONWEALTH AVE
I182021486,2647,Other,D4,22-03-2018 14:49,2018,3,Thursday,COMMONWEALTH AVE
I182021486,2660,Other,D4,22-03-2018 14:49,2018,3,Thursday,COMMONWEALTH AVE
I182021485,613,Larceny,A1,22-03-2018 14:57,2018,3,Thursday,FANEUIL HALL MARKETPLACE
I182021484,3160,Fire Related Reports,D4,22-03-2018 13:29,2018,3,Thursday,NEWBURY ST
I182021483,3202,Property Found,C11,22-03-2018 14:52,2018,3,Thursday,WASHINGTON ST
I182021483,3207,Property Found,C11,22-03-2018 14:52,2018,3,Thursday,WASHINGTON ST
I182021482,3114,Investigate Property,C6,22-03-2018 14:22,2018,3,Thursday,DORCHESTER AVE
I182021481,2647,Other,C11,26-02-2018 19:30,2018,2,Monday,TOPLIFF ST
I182021480,613,Larceny,D14,22-03-2018 14:20,2018,3,Thursday,COMMONWEALTH AVE
I182021479,311,Robbery,C11,22-03-2018 14:38,2018,3,Thursday,WASHINGTON ST
I182021478,3501,Missing Person Reported,B2,11/3/2018 16:00,2018,3,Sunday,INTERVALE ST
I182021478,3502,Missing Person Located,B2,11/3/2018 16:00,2018,3,Sunday,INTERVALE ST
I182021476,3201,Property Lost,C6,16-02-2018 11:15,2018,2,Friday,ELLERY ST
I182021475,619,Larceny,A15,22-03-2018 14:30,2018,3,Thursday,TRENTON ST
I182021474,802,Simple Assault,B3,22-03-2018 12:17,2018,3,Thursday,HUMMINGBIRD LN
I182021474,3170,Other,B3,22-03-2018 12:17,2018,3,Thursday,HUMMINGBIRD LN
I182021473,735,Auto Theft Recovery,D4,22-03-2018 13:41,2018,3,Thursday,THORNDIKE ST
I182021472,3207,Property Found,B2,22-03-2018 08:40,2018,3,Thursday,SEWALL ST
I182021471,1102,Fraud,D4,18-03-2018 15:00,2018,3,Sunday,COLUMBUS AVE
I182021470,3802,Motor Vehicle Accident Response,A7,22-03-2018 13:29,2018,3,Thursday,BENNINGTON ST
I182021467,613,Larceny,B2,22-03-2018 13:44,2018,3,Thursday,MELNEA CASS BLVD
I182021466,3802,Motor Vehicle Accident Response,C11,22-03-2018 13:30,2018,3,Thursday,MELVILLE AVE
I182021465,3115,Investigate Person,C11,22-03-2018 12:54,2018,3,Thursday,DORCHESTER AVE
I182021463,3820,Motor Vehicle Accident Response,A7,22-03-2018 13:44,2018,3,Thursday,BENNINGTON ST
I182021462,2610,Other,D4,18-03-2018 02:00,2018,3,Sunday,DALTON ST
I182021461,613,Larceny,C6,22-03-2018 13:35,2018,3,Thursday,
I182021460,3201,Property Lost,B2,19-03-2018 14:00,2018,3,Monday,LONGWOOD AVE
I182021459,3006,Medical Assistance,E18,22-03-2018 13:12,2018,3,Thursday,GORDON AVE
I182021458,3115,Investigate Person,D14,22-03-2018 13:02,2018,3,Thursday,WASHINGTON ST
I182021457,1402,Vandalism,E18,21-03-2018 21:00,2018,3,Wednesday,CHESTERFIELD ST
I182021456,2660,Other,D4,14-02-2018 00:00,2018,2,Wednesday,WARREN AVE
I182021455,3205,License Plate Related Incidents,A1,18-03-2018 15:00,2018,3,Sunday,CHARTER ST
I182021454,3410,Towed,D4,22-03-2018 12:04,2018,3,Thursday,TREMONT ST
I182021453,3831,Motor Vehicle Accident Response,B2,20-03-2018 11:55,2018,3,Tuesday,DUDLEY ST
I182021452,3115,Investigate Person,A7,22-03-2018 11:23,2018,3,Thursday,BENNINGTON ST
I182021451,301,Robbery,A1,22-03-2018 13:12,2018,3,Thursday,WASHINGTON ST
I182021449,802,Simple Assault,A15,22-03-2018 13:03,2018,3,Thursday,SUMMER ST
I182021448,2629,Harassment,B2,22-03-2018 00:30,2018,3,Thursday,DEVON ST
I182021447,3820,Motor Vehicle Accident Response,C11,22-03-2018 12:24,2018,3,Thursday,ERIE ST
I182021445,615,Larceny From Motor Vehicle,B3,22-03-2018 12:40,2018,3,Thursday,HAZLETON ST
I182021444,617,Larceny,D14,18-03-2018 16:17,2018,3,Sunday,BRAINTREE ST
I182021443,3006,Medical Assistance,B2,22-03-2018 12:12,2018,3,Thursday,COLUMBIA RD
I182021442,521,Residential Burglary,C11,22-03-2018 11:55,2018,3,Thursday,LAFIELD ST
I182021441,3831,Motor Vehicle Accident Response,A7,22-03-2018 12:22,2018,3,Thursday,MERIDIAN ST
I182021440,1102,Fraud,C6,19-03-2018 08:00,2018,3,Monday,W BROADWAY
I182021439,3006,Medical Assistance,C11,22-03-2018 11:59,2018,3,Thursday,CARLOTTA ST
I182021438,617,Larceny,A1,15-03-2018 13:31,2018,3,Thursday,WINTER ST
I182021437,1107,Fraud,A7,22-03-2018 12:16,2018,3,Thursday,BORDER ST
I182021436,3125,Warrant Arrests,E5,3/9/2017 22:38,2017,9,Sunday,MENDELSSOHN ST
I182021436,423,Aggravated Assault,E5,3/9/2017 22:38,2017,9,Sunday,MENDELSSOHN ST
I182021436,1504,Other,E5,3/9/2017 22:38,2017,9,Sunday,MENDELSSOHN ST
I182021433,3018,Medical Assistance,A1,22-03-2018 11:51,2018,3,Thursday,NEW SUDBURY ST
I182021432,801,Simple Assault,A1,22-03-2018 11:42,2018,3,Thursday,ANTHONY RIP VALENTI WAY
I182021431,1106,Confidence Games,E5,20-03-2018 00:00,2018,3,Tuesday,SCHILLER RD
I182021431,3109,Police Service Incidents,E5,20-03-2018 00:00,2018,3,Tuesday,SCHILLER RD
I182021430,1106,Confidence Games,A1,21-03-2018 12:00,2018,3,Wednesday,CHARTER ST
I182021428,3801,Motor Vehicle Accident Response,C6,22-03-2018 11:02,2018,3,Thursday,BOSTON WHARF RD
I182021427,3410,Towed,D4,22-03-2018 10:45,2018,3,Thursday,BEACON ST
I182021426,3501,Missing Person Reported,B2,21-03-2018 17:30,2018,3,Wednesday,GREENVILLE ST
I182021426,3502,Missing Person Located,B2,21-03-2018 17:30,2018,3,Wednesday,GREENVILLE ST
I182021425,3831,Motor Vehicle Accident Response,C11,13-03-2018 09:00,2018,3,Tuesday,DEER ST
I182021424,3001,Medical Assistance,D4,22-03-2018 10:39,2018,3,Thursday,BOYLSTON ST
I182021424,3007,Medical Assistance,D4,22-03-2018 10:39,2018,3,Thursday,BOYLSTON ST
I182021423,614,Larceny From Motor Vehicle,E13,21-03-2018 17:00,2018,3,Wednesday,SUNNYSIDE ST
I182021422,520,Residential Burglary,B2,22-03-2018 10:07,2018,3,Thursday,CHEROKEE ST
I182021421,614,Larceny From Motor Vehicle,A1,21-03-2018 16:00,2018,3,Wednesday,WALNUT ST
I182021420,3831,Motor Vehicle Accident Response,D14,13-03-2018 06:00,2018,3,Tuesday,CHISWICK RD
I182021419,3410,Towed,A1,22-03-2018 08:25,2018,3,Thursday,NORTH ST
I182021417,3115,Investigate Person,E5,22-03-2018 10:24,2018,3,Thursday,SPRING ST
I182021416,3301,Verbal Disputes,E18,22-03-2018 09:47,2018,3,Thursday,SILVIA CT
I182021415,2647,Other,B2,21-03-2018 14:30,2018,3,Wednesday,COLUMBIA RD
I182021414,1402,Vandalism,D4,22-03-2018 09:53,2018,3,Thursday,COMMONWEALTH AVE
I182021412,3803,Motor Vehicle Accident Response,D14,22-03-2018 09:48,2018,3,Thursday,COREY RD
I182021411,2907,Violations,B2,22-03-2018 00:30,2018,3,Thursday,GERARD ST
I182021411,724,Auto Theft,B2,22-03-2018 00:30,2018,3,Thursday,GERARD ST
I182021411,2610,Other,B2,22-03-2018 00:30,2018,3,Thursday,GERARD ST
I182021410,3402,Service,B2,22-03-2018 09:40,2018,3,Thursday,EUSTIS ST
I182021409,3803,Motor Vehicle Accident Response,,22-03-2018 08:34,2018,3,Thursday,
I182021407,3301,Verbal Disputes,D4,22-03-2018 09:06,2018,3,Thursday,WASHINGTON ST
I182021406,3207,Property Found,E5,22-03-2018 09:44,2018,3,Thursday,SCHROEDER PLZ
I182021405,3802,Motor Vehicle Accident Response,E18,22-03-2018 08:46,2018,3,Thursday,SAFFORD ST
I182021404,3410,Towed,A1,22-03-2018 07:00,2018,3,Thursday,N WASHINGTON ST
I182021403,617,Larceny,D4,22-03-2018 08:32,2018,3,Thursday,WESTLAND AVE
I182021402,2900,Other,,22-03-2018 09:15,2018,3,Thursday,
I182021402,2907,Violations,,22-03-2018 09:15,2018,3,Thursday,
I182021401,3115,Investigate Person,D4,22-03-2018 08:39,2018,3,Thursday,BOYLSTON ST
I182021399,735,Auto Theft Recovery,C6,20-03-2018 19:00,2018,3,Tuesday,MASSACHUSETTS AVE
I182021398,1304,Recovered Stolen Property,C6,26-01-2018 17:28,2018,1,Friday,MASSACHUSETTS AVE
I182021397,619,Larceny,C11,22-03-2018 02:56,2018,3,Thursday,COLUMBIA RD
I182021396,3410,Towed,B2,22-03-2018 08:32,2018,3,Thursday,MOUNT PLEASANT AVE
I182021396,3125,Warrant Arrests,B2,22-03-2018 08:32,2018,3,Thursday,MOUNT PLEASANT AVE
